"","Year","State","Fruit","Category","Item","Meas Type","Metric","Domain","Type","Name","Code","Value"
"1480",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","(D)"
"1481",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ","6479","(NA)"
"1482",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ","11102","(D)"
"1483",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","(D)"
"1484",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","135,100"
"1485",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"1486",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","5,500"
"1487",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"1488",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","(D)"
"1489",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","4,500"
"1490",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","(D)"
"1491",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"1492",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","(D)"
"1493",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"1494",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","(D)"
"1495",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"1496",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","(D)"
"1497",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","(D)"
"1498",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","(D)"
"1499",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","(D)"
"1500",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","THIRAM ","79801","142,400"
"1501",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TOTAL",NA,"303,200"
"1502",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"1503",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"1504",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","CLETHODIM ","121011","(D)"
"1505",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","COPPER ETHANOLAMINE ","24409","(D)"
"1506",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","DIMETHENAMID ","129051","(D)"
"1507",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","(D)"
"1508",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","FLUROXYPYR 1-MHE ","128968","(D)"
"1509",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"1510",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ","128721","(D)"
"1511",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","KANTOR ","129108","(D)"
"1512",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," HERBICIDE","TOTAL",NA,"2,600"
"1513",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","(Z)"
"1514",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","(D)"
"1515",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","(D)"
"1516",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","(D)"
"1517",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CARBARYL ","56801","(D)"
"1518",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","(D)"
"1519",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","(D)"
"1520",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ","138831","(D)"
"1521",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","DIAZINON ","57801","(D)"
"1522",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","FENAZAQUIN ","44501","(D)"
"1523",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ","129131","(D)"
"1524",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","(D)"
"1525",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","MALATHION ","57701","(D)"
"1526",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ","121027","(D)"
"1527",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","NALED ","34401","(D)"
"1528",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","1,100"
"1529",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","700"
"1530",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ","24875","(D)"
"1531",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ","5210","(D)"
"1532",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","(D)"
"1533",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," INSECTICIDE","TOTAL",NA,"6,200"
"1534",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ","61402","(D)"
"1535",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","CYTOKININS ","116801","(D)"
"1536",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","ETHEPHON ","99801","(D)"
"1537",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID ","46701","(D)"
"1538",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","(D)"
"1539",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800","(NA)"
"1540",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS",NA," MEASURED IN LB","CHEMICAL"," OTHER","TOTAL",NA,"8,600"
"1541",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","(D)"
"1542",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ","6479","(NA)"
"1543",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ","11102","(D)"
"1544",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","(D)"
"1545",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","2.025"
"1546",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"1547",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.294"
"1548",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"1549",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","(D)"
"1550",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.189"
"1551",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","(D)"
"1552",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"1553",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","(D)"
"1554",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"1555",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","(D)"
"1556",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"1557",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","(D)"
"1558",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","(D)"
"1559",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","(D)"
"1560",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","(D)"
"1561",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","THIRAM ","79801","2.38"
"1562",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"1563",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
"1564",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","CLETHODIM ","121011","(D)"
"1565",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","COPPER ETHANOLAMINE ","24409","(D)"
"1566",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","DIMETHENAMID ","129051","(D)"
"1567",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUMIOXAZIN ","129034","(D)"
"1568",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","FLUROXYPYR 1-MHE ","128968","(D)"
"1569",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ","103601","(D)"
"1570",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","HALOSULFURON-METHYL ","128721","(D)"
"1571",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," HERBICIDE","KANTOR ","129108","(D)"
"1572",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ABAMECTIN ","122804","0.017"
"1573",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","ACETAMIPRID ","99050","(D)"
"1574",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENAZATE ","586","(D)"
"1575",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","BIFENTHRIN ","128825","(D)"
"1576",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CARBARYL ","56801","(D)"
"1577",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ","90100","(D)"
"1578",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ","90098","(D)"
"1579",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ","138831","(D)"
"1580",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","DIAZINON ","57801","(D)"
"1581",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENAZAQUIN ","44501","(D)"
"1582",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","FENPYROXIMATE ","129131","(D)"
"1583",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","IMIDACLOPRID ","129099","(D)"
"1584",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","MALATHION ","57701","(D)"
"1585",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ","121027","(D)"
"1586",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NALED ","34401","(D)"
"1587",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","NOVALURON ","124002","0.072"
"1588",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPINETORAM ","110007","0.069"
"1589",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SPIROMESIFEN ","24875","(D)"
"1590",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","SULFOXAFLOR ","5210","(D)"
"1591",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," INSECTICIDE","THIAMETHOXAM ","60109","(D)"
"1592",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ","61402","(D)"
"1593",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","CYTOKININS ","116801","(D)"
"1594",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","ETHEPHON ","99801","(D)"
"1595",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","INDOLEBUTYRIC ACID ","46701","(D)"
"1596",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","METAM-POTASSIUM ","39002","(D)"
"1597",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / APPLICATION","CHEMICAL"," OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 ","6800","(NA)"
"1598",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ","128810","(D)"
"1599",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ","6479","(NA)"
"1600",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ","11102","(D)"
"1601",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","BOSCALID ","128008","(D)"
"1602",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CAPTAN ","81301","21.339"
"1603",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYFLUFENAMID ","555550","(D)"
"1604",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","CYPRODINIL ","288202","0.816"
"1605",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ","128847","(D)"
"1606",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FENHEXAMID ","90209","(D)"
"1607",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUDIOXONIL ","71503","0.652"
"1608",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FLUOPYRAM ","80302","(D)"
"1609",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","FOSETYL-AL ","123301","(D)"
"1610",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MEFENOXAM ","113502","(D)"
"1611",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ","76416","(D)"
"1612",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PROPICONAZOLE ","122101","(D)"
"1613",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYDIFLUMETOFEN ","90110","(D)"
"1614",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ","99100","(D)"
"1615",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","PYRIMETHANIL ","288201","(D)"
"1616",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TETRACONAZOLE ","120603","(D)"
"1617",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ","102001","(D)"
"1618",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","THIRAM ","79801","22.509"
"1619",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ","128879","(D)"
"1620",2021,"FLORIDA","STRAWBERRIES","BEARING "," APPLICATIONS"," AVG"," MEASURED IN LB / ACRE / YEAR","CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ","128712","(D)"
